,date,currency,code,bid,ask
5412,2019-01-09,forint (Wegry),HUF,0.01323,0.013498
5413,2019-01-09,frank szwajcarski,CHF,3.7863,3.8627
5414,2019-01-09,funt szterling,GBP,4.7167,4.8119
5415,2019-01-09,jen (Japonia),JPY,0.034023000000000005,0.034711
5416,2019-01-09,korona czeska,CZK,0.1657,0.1691
5417,2019-01-09,korona dunska,DKK,0.5695,0.5811
5418,2019-01-09,korona norweska,NOK,0.4352,0.444
5419,2019-01-09,korona szwedzka,SEK,0.4153,0.4237
5420,2019-01-09,SDR (MFW),XDR,5.1801,5.2847
5421,2019-01-10,dolar amerykanski,USD,3.6926,3.7672
5422,2019-01-10,dolar australijski,AUD,2.6527,2.7063
5423,2019-01-10,dolar kanadyjski,CAD,2.7888,2.8452
5424,2019-01-10,euro,EUR,4.2559,4.3419
5425,2019-01-10,forint (Wegry),HUF,0.013237,0.013505
5426,2019-01-10,frank szwajcarski,CHF,3.7681,3.8443
5427,2019-01-10,funt szterling,GBP,4.711,4.8062
5428,2019-01-10,jen (Japonia),JPY,0.034183,0.034873
5429,2019-01-10,korona czeska,CZK,0.1661,0.1695
5430,2019-01-10,korona dunska,DKK,0.5701,0.5817
5431,2019-01-10,korona norweska,NOK,0.4359,0.4447
5432,2019-01-10,korona szwedzka,SEK,0.4158,0.4242
5433,2019-01-10,SDR (MFW),XDR,5.1757,5.2803
5434,2019-01-11,dolar amerykanski,USD,3.7067,3.7815
5435,2019-01-11,dolar australijski,AUD,2.6655,2.7193
5436,2019-01-11,dolar kanadyjski,CAD,2.7945,2.8509
5437,2019-01-11,euro,EUR,4.2521,4.3381
5438,2019-01-11,forint (Wegry),HUF,0.013223,0.013491
5439,2019-01-11,frank szwajcarski,CHF,3.7653,3.8413
5440,2019-01-11,funt szterling,GBP,4.7417,4.8375
5441,2019-01-11,jen (Japonia),JPY,0.03418,0.03487
5442,2019-01-11,korona czeska,CZK,0.1662,0.1696
5443,2019-01-11,korona dunska,DKK,0.5696,0.5812
5444,2019-01-11,korona norweska,NOK,0.4348,0.4436
5445,2019-01-11,korona szwedzka,SEK,0.4153,0.4237
5446,2019-01-11,SDR (MFW),XDR,5.1527,5.2567
5447,2019-01-14,dolar amerykanski,USD,3.7026,3.7774
5448,2019-01-14,dolar australijski,AUD,2.6647,2.7185
5449,2019-01-14,dolar kanadyjski,CAD,2.7908,2.8472
5450,2019-01-14,euro,EUR,4.2456,4.3314
5451,2019-01-14,forint (Wegry),HUF,0.013211,0.013477
5452,2019-01-14,frank szwajcarski,CHF,3.7729,3.8491
5453,2019-01-14,funt szterling,GBP,4.7569,4.8531
5454,2019-01-14,jen (Japonia),JPY,0.034229,0.034921
5455,2019-01-14,korona czeska,CZK,0.166,0.1694
5456,2019-01-14,korona dunska,DKK,0.5689,0.5803
5457,2019-01-14,korona norweska,NOK,0.4342,0.443
5458,2019-01-14,korona szwedzka,SEK,0.414,0.4224
5459,2019-01-14,SDR (MFW),XDR,5.1514,5.2554
5460,2019-01-15,dolar amerykanski,USD,3.7078,3.7828
5461,2019-01-15,dolar australijski,AUD,2.6739,2.7279
5462,2019-01-15,dolar kanadyjski,CAD,2.8019,2.8585
5463,2019-01-15,euro,EUR,4.2473,4.3331
5464,2019-01-15,forint (Wegry),HUF,0.013149,0.013415
5465,2019-01-15,frank szwajcarski,CHF,3.7622,3.8382
5466,2019-01-15,funt szterling,GBP,4.7602,4.8564
5467,2019-01-15,jen (Japonia),JPY,0.034181,0.034871
5468,2019-01-15,korona czeska,CZK,0.1661,0.1695
5469,2019-01-15,korona dunska,DKK,0.5691,0.5805
5470,2019-01-15,korona norweska,NOK,0.4359,0.4447
5471,2019-01-15,korona szwedzka,SEK,0.4152,0.4236
5472,2019-01-15,SDR (MFW),XDR,5.1745,5.2791
5473,2019-01-16,dolar amerykanski,USD,3.7189,3.7941
5474,2019-01-16,dolar australijski,AUD,2.6699,2.7239
5475,2019-01-16,dolar kanadyjski,CAD,2.8071,2.8639
5476,2019-01-16,euro,EUR,4.2389,4.3245
5477,2019-01-16,forint (Wegry),HUF,0.013189,0.013455000000000002
5478,2019-01-16,frank szwajcarski,CHF,3.7552,3.831
5479,2019-01-16,funt szterling,GBP,4.7919,4.8887
5480,2019-01-16,jen (Japonia),JPY,0.034168000000000004,0.034858
5481,2019-01-16,korona czeska,CZK,0.1658,0.1692
5482,2019-01-16,korona dunska,DKK,0.5679,0.5793
5483,2019-01-16,korona norweska,NOK,0.435,0.4438
5484,2019-01-16,korona szwedzka,SEK,0.4131,0.4215
5485,2019-01-16,SDR (MFW),XDR,5.1773,5.2819
5486,2019-01-17,dolar amerykanski,USD,3.7248,3.8
5487,2019-01-17,dolar australijski,AUD,2.6682,2.7222
5488,2019-01-17,dolar kanadyjski,CAD,2.8006,2.8572
5489,2019-01-17,euro,EUR,4.2414,4.327
5490,2019-01-17,forint (Wegry),HUF,0.013280000000000002,0.013548
5491,2019-01-17,frank szwajcarski,CHF,3.7472,3.823
5492,2019-01-17,funt szterling,GBP,4.8107,4.9079
5493,2019-01-17,jen (Japonia),JPY,0.034188,0.034878
5494,2019-01-17,korona czeska,CZK,0.1661,0.1695
5495,2019-01-17,korona dunska,DKK,0.5682,0.5796
